Charles Leclerc
0.43201,2,0,3481,90
0.43201,3,0,3781,90
0.43201,4,0,4281,90
0.43201,5,0,3781,90
0.43201,6,0,4281,90
0.43201,7,0,3781,90
0.43201,8,0,4281,90
0.43201,9,0,4281,90
0.43201,10,0,3481,90
0.43201,11,0,4281,90
0.43201,12,0,4281,90
0.43201,13,0,4281,90
0.43201,14,0,4281,90
0.43201,15,0,4281,90
0.43201,16,0,3481,90
0.43201,17,0,4281,90
0.43201,18,0,3781,90
0.43201,19,0,4281,88
0.48416,0,0,3481,90
0.48416,1,0,4281,90
0.48416,2,0,3481,90
0.48416,3,0,3781,90
0.48416,4,0,4281,90
0.48416,5,0,3781,90
0.48416,6,0,4281,90
0.48416,7,0,3781,90
0.48416,8,0,4281,90
0.48416,9,0,4281,90
0.48416,10,0,3481,90
0.48416,11,0,4281,90
0.48416,12,0,4281,90
0.48416,13,0,4281,90
0.48416,14,0,4281,90
0.48416,15,0,4281,90
0.48416,16,0,3481,90
0.48416,17,0,4281,90
0.48416,18,0,3781,90
0.48416,19,0,4281,88
0.53549,0,0,3487,90
0.53549,1,0,4287,90
0.53549,2,0,3487,90
0.53549,3,0,3787,90
0.53549,4,0,4287,90
0.53549,5,0,3787,90
0.53549,6,0,4287,90
0.53549,7,0,3787,90
0.53549,8,0,4287,90
0.53549,9,0,4287,90
0.53549,10,0,3487,90
0.53549,11,0,4287,90
0.53549,12,0,4287,90
0.53549,13,0,4287,90
0.53549,14,0,4287,90
0.53549,15,0,4287,90
0.53549,16,0,3487,90
0.53549,17,0,4287,90
0.53549,18,0,3787,90
0.53549,19,0,4287,88
0.58663,0,0,3495,90
0.58663,1,0,4295,90
0.58663,2,0,3495,90
0.58663,3,0,3795,90
0.58663,4,0,4295,90
0.58663,5,0,3795,90
0.58663,6,0,4295,90
0.58663,7,0,3795,90
0.58663,8,0,4295,90
0.58663,9,0,4295,90
0.58663,10,0,3495,90
0.58663,11,0,4295,90
0.58663,12,0,4295,90
0.58663,13,0,4295,90
0.58663,14,0,4295,90
0.58663,15,0,4295,90
0.58663,16,0,3495,90
0.58663,17,0,4295,90
0.58663,18,0,3795,90
0.58663,19,0,4295,88
0.638,0,0,3505,90
0.638,1,0,4305,90
0.638,2,0,3505,90
0.638,3,0,3805,90
0.638,4,0,4305,90
0.638,5,0,3805,90
0.638,6,0,4305,90
0.638,7,0,3805,90
0.638,8,0,4305,90
0.638,9,0,4305,90
0.638,10,0,3505,90
0.638,11,0,4305,90
0.638,12,0,4305,90
0.638,13,0,4305,90
0.638,14,0,4305,90
0.638,15,0,4305,90
0.638,16,0,3505,90
0.638,17,0,4305,90
0.638,18,0,3805,90
0.638,19,0,4305,88
0.68947,0,0,3513,90
0.68947,1,0,4313,90
0.68947,2,0,3513,90
0.68947,3,0,3813,90
0.68947,4,0,4313,90
0.68947,5,0,3813,90
0.68947,6,0,4313,90
0.68947,7,0,3813,90
0.68947,8,0,4313,90
0.68947,9,0,4313,90
0.68947,10,0,3513,90
0.68947,11,0,4313,90
0.68947,12,0,4313,90
0.68947,13,0,4313,90
0.68947,14,0,4313,90
0.68947,15,0,4313,90
0.68947,16,0,3513,90
0.68947,17,0,4313,90
0.68947,18,0,3813,90
0.68947,19,0,4313,88
0.74103,0,0,3518,90
0.74103,1,0,4318,90
0.74103,2,0,3518,90
0.74103,3,0,3818,90
0.74103,4,0,4318,90
0.74103,5,0,3818,90
0.74103,6,0,4318,90
0.74103,7,0,3818,90
0.74103,8,0,4318,90
0.74103,9,0,4318,90
0.74103,10,0,3518,90
0.74103,11,0,4318,90
0.74103,12,0,4318,90
0.74103,13,0,4318,90
0.74103,14,0,4318,90
0.74103,15,0,4318,90
0.74103,16,0,3518,90
0.74103,17,0,4318,90
0.74103,18,0,3818,90
0.74103,19,0,4318,88
0.7927,0,0,3518,90
0.7927,1,0,4318,90
0.7927,2,0,3518,90
0.7927,3,0,3818,90
0.7927,4,0,4318,90
0.7927,5,0,3818,90
0.7927,6,0,4318,90
0.7927,7,0,3818,90
0.7927,8,0,4318,90
0.7927,9,0,4318,90
0.7927,10,0,3518,90
0.7927,11,0,4318,90
0.7927,12,0,4318,90
0.7927,13,0,4318,90
0.7927,14,0,4318,90
0.7927,15,0,4318,90
0.7927,16,0,3518,90
0.7927,17,0,4318,90
0.7927,18,0,3818,90
0.7927,19,0,4318,88
0.84457,0,0,3513,90
0.84457,1,0,4313,90
0.84457,2,0,3513,90
0.84457,3,0,3813,90
0.84457,4,0,4313,90
0.84457,5,0,3813,90
0.84457,6,0,4313,90
0.84457,7,0,3813,90
0.84457,8,0,4313,90
0.84457,9,0,4313,90
0.84457,10,0,3513,90
0.84457,11,0,4313,90
0.84457,12,0,4313,90
0.84457,13,0,4313,90
0.84457,14,0,4313,90
0.84457,15,0,4313,90
0.84457,16,0,3513,90
0.84457,17,0,4313,90
0.84457,18,0,3813,90
0.84457,19,0,4313,88
0.89565,0,0,3504,90
0.89565,1,0,4304,90
0.89565,2,0,3504,90
0.89565,3,0,3804,90
0.89565,4,0,4304,90
0.89565,5,0,3804,90
0.89565,6,0,4304,90
0.89565,7,0,3804,90
0.89565,8,0,4304,90
0.89565,9,0,4304,90
0.89565,10,0,3504,90
0.89565,11,0,4304,90
0.89565,12,0,4304,90
0.89565,13,0,4304,90
0.89565,14,0,4304,90
0.89565,15,0,4304,90
0.89565,16,0,3504,90
0.89565,17,0,4304,90
0.89565,18,0,3804,90
0.89565,19,0,4304,88
0.94625,0,0,3495,90
0.94625,1,0,4295,90
0.94625,2,0,3495,90
0.94625,3,0,3795,90
0.94625,4,0,4295,90
0.94625,5,0,3795,90
0.94625,6,0,4295,90
0.94625,7,0,3795,90
0.94625,8,0,4295,90
0.94625,9,0,4295,90
0.94625,10,0,3495,90
0.94625,11,0,4295,90
0.94625,12,0,4295,90
0.94625,13,0,4295,90
0.94625,14,0,4295,90
0.94625,15,0,4295,90
0.94625,16,0,3495,90
0.94625,17,0,4295,90
0.94625,18,0,3795,90
0.94625,19,0,4713,88
0.99734,0,0,3486,90
0.99734,1,0,4286,90
0.99734,2,0,3486,90
0.99734,3,0,3786,90
0.99734,4,0,4286,90
0.99734,5,0,3786,90
0.99734,6,0,4286,90
0.99734,7,0,3786,90
0.99734,8,0,4286,90
0.99734,9,0,4286,90
0.99734,10,0,3486,90
0.99734,11,0,4286,90
0.99734,12,0,4286,90
0.99734,13,0,4286,90
0.99734,14,0,4286,90
0.99734,15,0,4286,90
0.99734,16,0,3486,90
0.99734,17,0,4286,90
0.99734,18,0,3786,90
0.99734,19,0,6633,88
1.04866,0,0,3481,90
1.04866,1,0,4281,90
1.04866,2,0,3481,90
1.04866,3,0,3781,90
1.04866,4,0,4281,90
1.04866,5,0,3781,90
1.04866,6,0,4281,90
1.04866,7,0,3781,90
1.04866,8,0,4281,90
1.04866,9,0,4281,90
1.04866,10,0,3481,90
1.04866,11,0,4281,90
1.04866,12,0,4281,90
1.04866,13,0,4281,90
1.04866,14,0,4281,90
1.04866,15,0,4281,90
1.04866,16,0,3481,90
1.04866,17,0,4281,90
1.04866,18,0,3781,90
1.04866,19,0,9080,88
1.10014,0,0,3481,90
1.10014,1,0,4281,90
1.10014,2,0,3481,90
1.10014,3,0,3781,90
1.10014,4,0,4281,90
1.10014,5,0,3781,90
1.10014,6,0,4281,90
1.10014,7,0,3781,90
1.10014,8,0,4281,90
1.10014,9,0,4281,90
1.10014,10,0,3481,90
1.10014,11,0,4281,90
1.10014,12,0,4281,90
1.10014,13,0,4281,90
1.10014,14,0,4281,90
1.10014,15,0,4281,90
1.10014,16,0,3481,90
1.10014,17,0,4281,90
1.10014,18,0,3781,90
1.10014,19,0,9530,88
1.15155,0,0,3485,90
1.15155,1,0,4285,90
1.15155,2,0,3485,90
1.15155,3,0,3785,90
1.15155,4,0,4285,90
1.15155,5,0,3785,90
1.15155,6,0,4285,90
1.15155,7,0,3785,90
1.15155,8,0,4285,90
1.15155,9,0,4285,90
1.15155,10,0,3485,90
1.15155,11,0,4285,90
1.15155,12,0,4285,90
1.15155,13,0,4285,90
1.15155,14,0,4285,90
1.15155,15,0,4285,90
1.15155,16,0,3485,90
1.15155,17,0,4285,90
1.15155,18,0,3785,90
1.15155,19,0,9184,88
1.20374,0,0,3493,90
1.20374,1,0,4293,90
1.20374,2,0,3493,90
1.20374,3,0,3793,90
1.20374,4,0,4293,90
1.20374,5,0,3793,90
1.20374,6,0,4293,90
1.20374,7,0,3793,90
1.20374,8,0,4293,90
1.20374,9,0,4293,90
1.20374,10,0,3493,90
1.20374,11,0,4293,90
1.20374,12,0,4293,90
1.20374,13,0,4293,90
1.20374,14,0,4293,90
1.20374,15,0,4293,90
1.20374,16,0,3493,90
1.20374,17,0,4293,90
1.20374,18,0,3793,90
1.20374,19,0,8832,88
1.2555,0,0,3503,90
1.2555,1,0,4303,90
1.2555,2,0,3503,90
1.2555,3,0,3803,90
1.2555,4,0,4303,90
1.2555,5,0,3803,90
1.2555,6,0,4303,90
1.2555,7,0,3803,90
1.2555,8,0,4303,90
1.2555,9,0,4303,90
1.2555,10,0,3503,90
1.2555,11,0,4303,90
1.2555,12,0,4303,90
1.2555,13,0,4303,90
1.2555,14,0,4303,90
1.2555,15,0,4303,90
1.2555,16,0,3503,90
1.2555,17,0,4303,90
1.2555,18,0,3803,90
1.2555,19,0,8483,88
1.30778,0,0,3512,90
1.30778,1,0,4312,90
1.30778,2,0,3512,90
1.30778,3,0,3812,90
1.30778,4,0,4312,90
1.30778,5,0,3812,90
1.30778,6,0,4312,90
1.30778,7,0,3812,90
1.30778,8,0,4312,90
1.30778,9,0,4312,90
1.30778,10,0,3512,90
1.30778,11,0,4312,90
1.30778,12,0,4312,90
1.30778,13,0,4312,90
1.30778,14,0,4312,90
1.30778,15,0,4312,90
1.30778,16,0,3512,90
1.30778,17,0,4312,90
1.30778,18,0,3812,90
1.30778,19,0,8131,88
1.35867,0,0,3517,90
1.35867,1,0,4317,90
1.35867,2,0,3517,90
1.35867,3,0,3817,90
1.35867,4,0,4317,90
1.35867,5,0,3817,90
1.35867,6,0,4317,90
1.35867,7,0,3817,90
1.35867,8,0,4317,90
1.35867,9,0,4317,90
1.35867,10,0,3517,90
1.35867,11,0,4317,90
1.35867,12,0,4317,90
1.35867,13,0,4317,90
1.35867,14,0,4317,90
1.35867,15,0,4317,90
1.35867,16,0,3517,90
1.35867,17,0,4317,90
1.35867,18,0,3817,90
1.35867,19,0,7788,88
1.41021,0,0,3518,90
1.41021,1,0,4318,90
1.41021,2,0,3518,90
1.41021,3,0,3818,90
1.41021,4,0,4318,90
1.41021,5,0,3818,90
1.41021,6,0,4318,90
1.41021,7,0,3818,90
1.41021,8,0,4318,90
1.41021,9,0,4318,90
1.41021,10,0,3518,90
1.41021,11,0,4318,90
1.41021,12,0,4318,90
1.41021,13,0,4318,90
1.41021,14,0,4318,90
1.41021,15,0,4318,90
1.41021,16,0,3518,90
1.41021,17,0,4318,90
1.41021,18,0,3818,90
1.41021,19,0,7441,88
1.46168,0,0,3514,90
1.46168,1,0,4314,90
1.46168,2,0,3514,90
1.46168,3,0,3814,90
1.46168,4,0,4314,90
1.46168,5,0,3814,90
1.46168,6,0,4314,90
1.46168,7,0,3814,90
1.46168,8,0,4314,90
1.46168,9,0,4314,90
1.46168,10,0,3514,90
1.46168,11,0,4314,90
1.46168,12,0,4314,90
1.46168,13,0,4314,90
1.46168,14,0,4314,90
1.46168,15,0,4314,90
1.46168,16,0,3514,90
1.46168,17,0,4314,90
1.46168,18,0,3814,90
1.46168,19,0,7095,88
1.51369,0,0,3506,90
1.51369,1,0,4306,90
1.51369,2,0,3506,90
1.51369,3,0,3806,90
1.51369,4,0,4306,90
1.51369,5,0,3806,90
1.51369,6,0,4306,90
1.51369,7,0,3806,90
1.51369,8,0,4306,90
1.51369,9,0,4306,90
1.51369,10,0,3506,90
1.51369,11,0,4306,90
1.51369,12,0,4306,90
1.51369,13,0,4306,90
1.51369,14,0,4306,90
1.51369,15,0,4306,90
1.51369,16,0,3506,90
1.51369,17,0,4306,90
1.51369,18,0,3806,90
1.51369,19,0,6745,88
1.56549,0,0,3497,90
1.56549,1,0,4297,90
1.56549,2,0,3497,90
1.56549,3,0,3797,90
1.56549,4,0,4297,90
1.56549,5,0,3797,90
1.56549,6,0,4297,90
1.56549,7,0,3797,90
1.56549,8,0,4297,90
1.56549,9,0,4297,90
1.56549,10,0,3497,90
1.56549,11,0,4297,90
1.56549,12,0,4297,90
1.56549,13,0,4297,90
1.56549,14,0,4297,90
1.56549,15,0,4297,90
1.56549,16,0,3497,90
1.56549,17,0,4297,90
1.56549,18,0,3797,90
1.56549,19,0,6396,88
1.61643,0,0,3488,90
1.61643,1,0,4288,90
1.61643,2,0,3488,90
1.61643,3,0,3788,90
1.61643,4,0,4288,90
1.61643,5,0,3788,90
1.61643,6,0,4288,90
1.61643,7,0,3788,90
1.61643,8,0,4288,90
1.61643,9,0,4288,90
1.61643,10,0,3488,90
1.61643,11,0,4288,90
1.61643,12,0,4288,90
1.61643,13,0,4288,90
1.61643,14,0,4288,90
1.61643,15,0,4288,90
1.61643,16,0,3488,90
1.61643,17,0,4288,90
1.61643,18,0,3788,90
1.61643,19,0,6054,88
1.6678,0,0,3482,90
1.6678,1,0,4282,90
1.6678,2,0,3482,90
1.6678,3,0,3782,90
1.6678,4,0,4282,90
1.6678,5,0,3782,90
1.6678,6,0,4282,90
1.6678,7,0,3782,90
1.6678,8,0,4282,90
1.6678,9,0,4282,90
1.6678,10,0,3482,90
1.6678,11,0,4282,90
1.6678,12,0,4282,90
1.6678,13,0,4282,90
1.6678,14,0,4282,90
1.6678,15,0,4282,90
1.6678,16,0,3482,90
1.6678,17,0,4282,90
1.6678,18,0,3782,90
1.6678,19,0,5712,88
1.71928,0,0,3481,90
1.71928,1,0,4281,90
1.71928,2,0,3481,90
1.71928,3,0,3781,90
1.71928,4,0,4281,90
1.71928,5,0,3781,90
1.71928,6,0,4281,90
1.71928,7,0,3781,90
1.71928,8,0,4281,90
1.71928,9,0,4281,90
1.71928,10,0,3481,90
1.71928,11,0,4281,90
1.71928,12,0,4281,90
1.71928,13,0,4281,90
1.71928,14,0,4281,90
1.71928,15,0,4281,90
1.71928,16,0,3481,90
1.71928,17,0,4281,90
1.71928,18,0,3781,90
1.71928,19,0,5376,88
1.77107,0,0,3484,90
1.77107,1,0,4284,90
1.77107,2,0,3484,90
1.77107,3,0,3784,90
1.77107,4,0,4284,90
1.77107,5,0,3784,90
1.77107,6,0,4284,90
1.77107,7,0,3784,90
1.77107,8,0,4284,90
1.77107,9,0,4284,90
1.77107,10,0,3484,90
1.77107,11,0,4284,90
1.77107,12,0,4284,90
1.77107,13,0,4284,90
1.77107,14,0,4284,90
1.77107,15,0,4284,90
1.77107,16,0,3484,90
1.77107,17,0,4284,90
1.77107,18,0,3784,90
1.77107,19,0,5046,88
1.82316,0,0,3492,90
1.82316,1,0,4292,90
1.82316,2,0,3492,90
1.82316,3,0,3792,90
1.82316,4,0,4292,90
1.82316,5,0,3792,90
1.82316,6,0,4292,90
1.82316,7,0,3792,90
1.82316,8,0,4292,90
1.82316,9,0,4292,90
1.82316,10,0,3492,90
1.82316,11,0,4292,90
1.82316,12,0,4292,90
1.82316,13,0,4292,90
1.82316,14,0,4292,90
1.82316,15,0,4292,90
1.82316,16,0,3492,90
1.82316,17,0,4292,90
1.82316,18,0,3792,90
1.82316,19,0,4724,88
1.87531,0,0,3502,90
1.87531,1,0,4302,90
1.87531,2,0,3502,90
1.87531,3,0,3802,90
1.87531,4,0,4302,90
1.87531,5,0,3802,90
1.87531,6,0,4302,90
1.87531,7,0,3802,90
1.87531,8,0,4302,90
1.87531,9,0,4302,90
1.87531,10,0,3502,90
1.87531,11,0,4302,90
1.87531,12,0,4302,90
1.87531,13,0,4302,90
1.87531,14,0,4302,90
1.87531,15,0,4302,90
1.87531,16,0,3502,90
1.87531,17,0,4302,90
1.87531,18,0,3802,90
1.87531,19,0,4418,88
1.92653,0,0,3511,90
1.92653,1,0,4311,90
1.92653,2,0,3511,90
1.92653,3,0,3811,90
1.92653,4,0,4311,90
1.92653,5,0,3811,90
1.92653,6,0,4311,90
1.92653,7,0,3811,90
1.92653,8,0,4311,90
1.92653,9,0,4311,90
1.92653,10,0,3511,90
1.92653,11,0,4311,90
1.92653,12,0,4311,90
1.92653,13,0,4311,90
1.92653,14,0,4311,90
1.92653,15,0,4311,90
1.92653,16,0,3511,90
1.92653,17,0,4311,90
1.92653,18,0,3811,90
1.92653,19,0,4318,88
1.97791,0,0,3517,90
1.97791,1,0,4317,90
1.97791,2,0,3517,90
1.97791,3,0,3817,90
1.97791,4,0,4317,90
1.97791,5,0,3817,90
1.97791,6,0,4317,90
1.97791,7,0,3817,90
1.97791,8,0,4317,90
1.97791,9,0,4317,90
1.97791,10,0,3517,90
1.97791,11,0,4317,90
1.97791,12,0,4317,90
1.97791,13,0,4317,90
1.97791,14,0,4317,90
1.97791,15,0,4317,90
1.97791,16,0,3517,90
1.97791,17,0,4317,90
1.97791,18,0,3817,90
1.97791,19,0,4313,88
2.0295,0,0,3519,90
2.0295,1,0,4319,90
2.0295,2,0,3519,90
2.0295,3,0,3819,90
2.0295,4,0,4319,90
2.0295,5,0,3819,90
2.0295,6,0,4319,90
2.0295,7,0,3819,90
2.0295,8,0,4319,90
2.0295,9,0,4319,90
2.0295,10,0,3519,90
2.0295,11,0,4319,90
2.0295,12,0,4319,90
2.0295,13,0,4319,90
2.0295,14,0,4319,90
2.0295,15,0,4319,90
2.0295,16,0,3519,90
2.0295,17,0,4319,90
2.0295,18,0,3819,90
2.0295,19,0,4304,88
2.08111,0,0,3515,90
2.08111,1,0,4315,90
2.08111,2,0,3515,90
2.08111,3,0,3815,90
2.08111,4,0,4315,90
2.08111,5,0,3815,90
2.08111,6,0,4315,90
2.08111,7,0,3815,90
2.08111,8,0,4315,90
2.08111,9,0,4315,90
2.08111,10,0,3515,90
2.08111,11,0,4315,90
2.08111,12,0,4315,90
2.08111,13,0,4315,90
2.08111,14,0,4315,90
2.08111,15,0,4315,90
2.08111,16,0,3515,90
2.08111,17,0,4315,90
2.08111,18,0,3815,90
2.08111,19,0,4294,88
2.13296,0,0,3508,90
2.13296,1,0,4308,90
2.13296,2,0,3508,90
2.13296,3,0,3808,90
2.13296,4,0,4308,90
2.13296,5,0,3808,90
2.13296,6,0,4308,90
2.13296,7,0,3808,90
2.13296,8,0,4308,90
2.13296,9,0,4308,90
2.13296,10,0,3508,90
2.13296,11,0,4308,90
2.13296,12,0,4308,90
2.13296,13,0,4308,90
2.13296,14,0,4308,90
2.13296,15,0,4308,90
2.13296,16,0,3508,90
2.13296,17,0,4308,90
2.13296,18,0,3808,90
2.13296,19,0,4286,88
2.18485,0,0,3498,90
2.18485,1,0,4298,90
2.18485,2,0,3498,90
2.18485,3,0,3798,90
2.18485,4,0,4298,90
2.18485,5,0,3798,90
2.18485,6,0,4298,90
2.18485,7,0,3798,90
2.18485,8,0,4298,90
2.18485,9,0,4298,90
2.18485,10,0,3498,90
2.18485,11,0,4298,90
2.18485,12,0,4298,90
2.18485,13,0,4298,90
2.18485,14,0,4298,90
2.18485,15,0,4298,90
2.18485,16,0,3498,90
2.18485,17,0,4298,90
2.18485,18,0,3798,90
2.18485,19,0,4281,88
2.23632,0,0,3489,90
2.23632,1,0,4289,90
2.23632,2,0,3489,90
2.23632,3,0,3789,90
2.23632,4,0,4289,90
2.23632,5,0,3789,90
2.23632,6,0,4289,90
2.23632,7,0,3789,90
2.23632,8,0,4289,90
2.23632,9,0,4289,90
2.23632,10,0,3489,90
2.23632,11,0,4289,90
2.23632,12,0,4289,90
2.23632,13,0,4289,90
2.23632,14,0,4289,90
2.23632,15,0,4289,90
2.23632,16,0,3489,90
2.23632,17,0,4289,90
2.23632,18,0,3789,90
2.23632,19,0,4281,88
2.28768,0,0,3483,90
2.28768,1,0,4283,90
2.28768,2,0,3483,90
2.28768,3,0,3783,90
2.28768,4,0,4283,90
2.28768,5,0,3783,90
2.28768,6,0,4283,90
2.28768,7,0,3783,90
2.28768,8,0,4283,90
2.28768,9,0,4283,90
2.28768,10,0,3483,90
2.28768,11,0,4283,90
2.28768,12,0,4283,90
2.28768,13,0,4283,90
2.28768,14,0,4283,90
2.28768,15,0,4283,90
2.28768,16,0,3483,90
2.28768,17,0,4283,90
2.28768,18,0,3783,90
2.28768,19,0,4286,88
2.33896,0,0,3480,90
2.33896,1,0,4280,90
2.33896,2,0,3480,90
2.33896,3,0,3780,90
2.33896,4,0,4280,90
2.33896,5,0,3780,90
2.33896,6,0,4280,90
2.33896,7,0,3780,90
2.33896,8,0,4280,90
2.33896,9,0,4280,90
2.33896,10,0,3480,90
2.33896,11,0,4280,90
2.33896,12,0,4280,90
2.33896,13,0,4280,90
2.33896,14,0,4280,90
2.33896,15,0,4280,90
2.33896,16,0,3480,90
2.33896,17,0,4280,90
2.33896,18,0,3780,90
2.33896,19,0,4294,88
2.39039,0,0,3483,90
2.39039,1,0,4283,90
2.39039,2,0,3483,90
2.39039,3,0,3783,90
2.39039,4,0,4283,90
2.39039,5,0,3783,90
2.39039,6,0,4283,90
2.39039,7,0,3783,90
2.39039,8,0,4283,90
2.39039,9,0,4283,90
2.39039,10,0,3483,90
2.39039,11,0,4283,90
2.39039,12,0,4283,90
2.39039,13,0,4283,90
2.39039,14,0,4283,90
2.39039,15,0,4283,90
2.39039,16,0,3483,90
2.39039,17,0,4283,90
2.39039,18,0,3783,90
2.39039,19,0,4304,88
2.44185,0,0,3490,90
2.44185,1,0,4290,90
2.44185,2,0,3503,90
2.44185,3,0,3790,90
2.44185,4,0,4290,90
2.44185,5,0,3790,90
2.44185,6,0,4290,90
2.44185,7,0,3798,90
2.44185,8,0,4290,90
2.44185,9,0,4301,90
2.44185,10,0,3490,90
2.44185,11,0,4290,90
2.44185,12,0,4301,90
2.44185,13,0,4299,90
2.44185,14,0,4290,90
2.44185,15,0,4290,90
2.44185,16,0,3490,90
2.44185,17,0,4303,90
2.44185,18,0,3790,90
2.44185,19,0,4312,88
2.49379,0,0,3500,90
2.49379,1,0,4300,90
2.49379,2,0,3624,90
2.49379,3,0,3800,90
2.49379,4,0,4300,90
2.49379,5,0,3800,90
2.49379,6,0,4300,90
2.49379,7,0,3876,90
2.49379,8,0,4300,90
2.49379,9,0,4403,90
2.49379,10,0,3500,90
2.49379,11,0,4300,90
2.49379,12,0,4400,90
2.49379,13,0,4381,90
2.49379,14,0,4300,90
2.49379,15,0,4300,90
2.49379,16,0,3500,90
2.49379,17,0,4422,90
2.49379,18,0,3800,90
2.49379,19,0,4318,88
